OrderID,OrderDate,Product,Category,Quantity,UnitPrice,TotalAmount,Region
1518,2023-01-18,Pepsi,Beverage,1,177,177,West
1519,2023-01-18,Juice,Beverage,2,400,800,West
1520,2023-01-18,Burger,Food,3,172,516,East
1521,2023-01-18,Sandwich,Food,2,348,696,South
1522,2023-01-18,Burger,Food,3,220,660,West
1523,2023-01-18,Pizza,Food,2,338,676,East
1524,2023-01-18,Juice,Beverage,4,449,1796,East
1525,2023-01-18,Fries,Food,3,418,1254,North
1526,2023-01-18,Pizza,Food,4,160,640,South
1527,2023-01-18,Fries,Food,1,125,125,South
1528,2023-01-18,Pizza,Food,4,356,1424,North
1529,2023-01-18,Pasta,Food,4,212,848,South
1530,2023-01-18,Pizza,Food,3,352,1056,South
1531,2023-01-18,Pepsi,Beverage,4,306,1224,North
1532,2023-01-18,Juice,Beverage,3,226,678,West
1533,2023-01-18,Pizza,Food,4,313,1252,West
1534,2023-01-18,Pepsi,Beverage,2,127,254,East
1535,2023-01-18,Sandwich,Food,3,177,531,North
1536,2023-01-18,Coke,Beverage,4,485,1940,South
1537,2023-01-18,Pasta,Food,1,253,253,West
1538,2023-01-18,Pasta,Food,2,286,572,South
1539,2023-01-18,Burger,Food,4,470,1880,South
1540,2023-01-18,Pasta,Food,3,102,306,North
1541,2023-01-18,Sandwich,Food,3,337,1011,North
1542,2023-01-18,Pasta,Food,3,338,1014,North
1543,2023-01-18,Sandwich,Food,4,373,1492,South
1544,2023-01-19,Pepsi,Beverage,2,326,652,West
1545,2023-01-19,Juice,Beverage,3,114,342,South
1546,2023-01-19,Sandwich,Food,4,218,872,South
1547,2023-01-19,Burger,Food,1,127,127,North
1548,2023-01-19,Burger,Food,2,138,276,West
1549,2023-01-19,Pepsi,Beverage,1,372,372,West
1550,2023-01-19,Fries,Food,3,185,555,North
1551,2023-01-19,Coke,Beverage,2,225,450,North
1552,2023-01-19,Pizza,Food,4,124,496,East
1553,2023-01-19,Fries,Food,1,112,112,North
1554,2023-01-19,Pepsi,Beverage,4,124,496,North
1555,2023-01-19,Pasta,Food,4,493,1972,South
1556,2023-01-19,Coke,Beverage,3,332,996,East
1557,2023-01-19,Fries,Food,1,245,245,West
1558,2023-01-19,Pepsi,Beverage,3,327,981,West
1559,2023-01-19,Sandwich,Food,3,133,399,West
1560,2023-01-19,Fries,Food,3,363,1089,North
1561,2023-01-19,Juice,Beverage,4,468,1872,North
1562,2023-01-19,Pizza,Food,4,182,728,East
1563,2023-01-19,Pasta,Food,2,200,400,South
1564,2023-01-19,Juice,Beverage,2,279,558,North
1565,2023-01-19,Fries,Food,2,419,838,West
1566,2023-01-19,Juice,Beverage,2,414,828,East
1567,2023-01-19,Pizza,Food,1,328,328,North
1568,2023-01-19,Pizza,Food,1,388,388,East
1569,2023-01-19,Coke,Beverage,1,249,249,West
1570,2023-01-19,Fries,Food,1,297,297,East
1571,2023-01-19,Pepsi,Beverage,2,211,422,South
1572,2023-01-19,Pepsi,Beverage,4,449,1796,West
1573,2023-01-19,Sandwich,Food,3,417,1251,South
1574,2023-01-19,Sandwich,Food,2,194,388,North
1575,2023-01-19,Burger,Food,4,410,1640,North
1576,2023-01-19,Fries,Food,1,346,346,East
1577,2023-01-19,Pepsi,Beverage,3,342,1026,West
1578,2023-01-19,Fries,Food,3,139,417,West
1579,2023-01-19,Pasta,Food,1,135,135,North
1580,2023-01-19,Burger,Food,4,322,1288,North
1581,2023-01-19,Pepsi,Beverage,2,421,842,East
1582,2023-01-19,Coke,Beverage,4,319,1276,West
1583,2023-01-19,Sandwich,Food,3,103,309,South
1584,2023-01-19,Pasta,Food,3,233,699,South
1585,2023-01-19,Fries,Food,2,468,936,West
1586,2023-01-19,Pizza,Food,2,161,322,North
1587,2023-01-19,Coke,Beverage,1,293,293,South
1588,2023-01-19,Burger,Food,3,302,906,North
1589,2023-01-20,Pizza,Food,2,272,544,West
1590,2023-01-20,Pepsi,Beverage,4,232,928,North
1591,2023-01-20,Pizza,Food,2,217,434,South
1592,2023-01-20,Sandwich,Food,4,374,1496,East
1593,2023-01-20,Burger,Food,4,324,1296,West
1594,2023-01-20,Sandwich,Food,4,212,848,South
1595,2023-01-20,Pasta,Food,4,146,584,West
1596,2023-01-20,Pasta,Food,1,189,189,South
1597,2023-01-20,Pepsi,Beverage,2,419,838,South
1598,2023-01-20,Juice,Beverage,2,392,784,East
1599,2023-01-20,Pasta,Food,2,238,476,East
1600,2023-01-20,Sandwich,Food,3,455,1365,South
1601,2023-01-20,Pasta,Food,1,358,358,East
1602,2023-01-20,Pepsi,Beverage,1,489,489,South
1603,2023-01-20,Juice,Beverage,2,109,218,West
1604,2023-01-20,Pizza,Food,1,237,237,East
1605,2023-01-20,Pizza,Food,4,485,1940,East
1606,2023-01-20,Pizza,Food,1,267,267,East
1607,2023-01-20,Coke,Beverage,2,183,366,South
1608,2023-01-20,Sandwich,Food,1,418,418,East
1609,2023-01-20,Pizza,Food,1,428,428,West
1610,2023-01-20,Pasta,Food,1,364,364,West
1611,2023-01-20,Burger,Food,3,498,1494,East
1612,2023-01-20,Juice,Beverage,4,137,548,South
1613,2023-01-20,Pizza,Food,3,193,579,East
1614,2023-01-20,Pepsi,Beverage,3,404,1212,South
1615,2023-01-20,Coke,Beverage,1,417,417,East
1616,2023-01-21,Coke,Beverage,4,433,1732,North
1617,2023-01-21,Sandwich,Food,1,475,475,North
1618,2023-01-21,Sandwich,Food,3,236,708,North
1619,2023-01-21,Pepsi,Beverage,2,175,350,South
1620,2023-01-21,Pepsi,Beverage,3,134,402,West
1621,2023-01-21,Juice,Beverage,1,395,395,East
1622,2023-01-21,Pasta,Food,4,159,636,East
1623,2023-01-21,Juice,Beverage,4,448,1792,East
1624,2023-01-21,Pepsi,Beverage,4,366,1464,South
1625,2023-01-21,Burger,Food,1,328,328,North
1626,2023-01-21,Sandwich,Food,2,415,830,North
1627,2023-01-21,Pizza,Food,2,390,780,East
1628,2023-01-21,Burger,Food,1,264,264,East
1629,2023-01-21,Fries,Food,1,438,438,East
1630,2023-01-21,Juice,Beverage,3,177,531,South
1631,2023-01-21,Juice,Beverage,2,161,322,East
1632,2023-01-21,Coke,Beverage,4,188,752,North
1633,2023-01-21,Coke,Beverage,1,141,141,North
1634,2023-01-21,Juice,Beverage,1,395,395,East
1635,2023-01-21,Pasta,Food,4,394,1576,West
1636,2023-01-21,Pepsi,Beverage,4,113,452,West
1637,2023-01-21,Burger,Food,4,278,1112,East
1638,2023-01-21,Sandwich,Food,1,452,452,North
1639,2023-01-21,Fries,Food,3,162,486,North
1640,2023-01-21,Burger,Food,3,252,756,North
1641,2023-01-21,Fries,Food,1,324,324,South
1642,2023-01-21,Pizza,Food,3,408,1224,West
1643,2023-01-21,Coke,Beverage,4,203,812,North
1644,2023-01-21,Juice,Beverage,3,138,414,East
1645,2023-01-21,Sandwich,Food,3,297,891,West
1646,2023-01-21,Burger,Food,2,166,332,North
1647,2023-01-21,Fries,Food,3,278,834,North
1648,2023-01-21,Fries,Food,4,141,564,South
1649,2023-01-21,Juice,Beverage,4,114,456,West
1650,2023-01-21,Pizza,Food,3,256,768,East
1651,2023-01-21,Sandwich,Food,1,330,330,East
1652,2023-01-21,Sandwich,Food,3,256,768,South
1653,2023-01-21,Coke,Beverage,2,196,392,South
1654,2023-01-21,Sandwich,Food,1,388,388,West
1655,2023-01-21,Sandwich,Food,2,295,590,South
1656,2023-01-21,Burger,Food,2,421,842,West
1657,2023-01-21,Coke,Beverage,2,104,208,East
1658,2023-01-21,Pizza,Food,3,429,1287,South
1659,2023-01-21,Fries,Food,1,217,217,East
1660,2023-01-21,Fries,Food,2,496,992,East
1661,2023-01-21,Pepsi,Beverage,3,402,1206,West
1662,2023-01-21,Pepsi,Beverage,4,464,1856,North
1663,2023-01-22,Burger,Food,4,283,1132,East
1664,2023-01-22,Coke,Beverage,3,256,768,South
1665,2023-01-22,Pepsi,Beverage,4,360,1440,West
1666,2023-01-22,Juice,Beverage,1,146,146,North
1667,2023-01-22,Sandwich,Food,4,431,1724,East
1668,2023-01-22,Sandwich,Food,1,229,229,West
1669,2023-01-22,Burger,Food,3,194,582,South
1670,2023-01-22,Fries,Food,3,342,1026,West
1671,2023-01-22,Pasta,Food,4,391,1564,North
1672,2023-01-22,Burger,Food,2,398,796,East
1673,2023-01-22,Sandwich,Food,3,168,504,South
1674,2023-01-22,Pizza,Food,4,110,440,West
1675,2023-01-22,Pasta,Food,2,429,858,North
1676,2023-01-22,Juice,Beverage,4,137,548,North
1677,2023-01-22,Pepsi,Beverage,2,299,598,East
1678,2023-01-22,Pasta,Food,3,402,1206,West
1679,2023-01-22,Coke,Beverage,2,401,802,South
1680,2023-01-22,Sandwich,Food,3,495,1485,West
1681,2023-01-22,Pepsi,Beverage,2,240,480,North
1682,2023-01-22,Coke,Beverage,4,309,1236,West
1683,2023-01-22,Fries,Food,1,210,210,South
1684,2023-01-22,Pepsi,Beverage,4,415,1660,North
1685,2023-01-22,Pasta,Food,3,455,1365,North
1686,2023-01-22,Burger,Food,4,423,1692,East
1687,2023-01-22,Coke,Beverage,1,475,475,South
1688,2023-01-22,Pepsi,Beverage,1,427,427,South
1689,2023-01-22,Pepsi,Beverage,3,205,615,West
1690,2023-01-22,Pasta,Food,1,191,191,West
1691,2023-01-22,Pasta,Food,3,477,1431,West
1692,2023-01-22,Pizza,Food,1,150,150,North
1693,2023-01-22,Juice,Beverage,1,395,395,South
1694,2023-01-22,Coke,Beverage,1,313,313,East
1695,2023-01-22,Fries,Food,3,356,1068,West
1696,2023-01-22,Pizza,Food,2,200,400,South
1697,2023-01-22,Fries,Food,1,445,445,East
1698,2023-01-22,Pasta,Food,2,281,562,West
1699,2023-01-22,Coke,Beverage,3,412,1236,West
1700,2023-01-22,Pasta,Food,1,418,418,South
1701,2023-01-22,Coke,Beverage,2,154,308,West
1702,2023-01-22,Juice,Beverage,3,498,1494,East
1703,2023-01-22,Pepsi,Beverage,1,408,408,North
1704,2023-01-22,Pasta,Food,1,301,301,South
1705,2023-01-22,Pepsi,Beverage,4,412,1648,South
1706,2023-01-23,Sandwich,Food,2,390,780,East
1707,2023-01-23,Fries,Food,3,343,1029,South
1708,2023-01-23,Pasta,Food,1,189,189,East
1709,2023-01-23,Coke,Beverage,3,393,1179,West
1710,2023-01-23,Sandwich,Food,2,490,980,North
1711,2023-01-23,Pepsi,Beverage,2,446,892,North
1712,2023-01-23,Coke,Beverage,1,227,227,East
1713,2023-01-23,Pasta,Food,3,463,1389,South
1714,2023-01-23,Pizza,Food,3,278,834,West
1715,2023-01-23,Burger,Food,2,251,502,West
1716,2023-01-23,Pizza,Food,1,279,279,South
1717,2023-01-23,Pepsi,Beverage,2,443,886,South
1718,2023-01-23,Juice,Beverage,1,276,276,West
1719,2023-01-23,Sandwich,Food,1,162,162,North
1720,2023-01-23,Sandwich,Food,3,249,747,South
1721,2023-01-23,Fries,Food,2,255,510,North
1722,2023-01-23,Pepsi,Beverage,2,148,296,West
1723,2023-01-23,Pizza,Food,3,436,1308,East
1724,2023-01-23,Burger,Food,4,460,1840,West
1725,2023-01-23,Pasta,Food,1,247,247,West
1726,2023-01-23,Pizza,Food,2,441,882,West
1727,2023-01-23,Pepsi,Beverage,4,162,648,West
1728,2023-01-23,Juice,Beverage,1,459,459,South
1729,2023-01-23,Pepsi,Beverage,1,426,426,West
1730,2023-01-23,Pasta,Food,1,323,323,South
1731,2023-01-23,Juice,Beverage,1,314,314,North
1732,2023-01-23,Pizza,Food,3,478,1434,East
1733,2023-01-23,Coke,Beverage,4,310,1240,North
1734,2023-01-23,Coke,Beverage,2,131,262,North
1735,2023-01-23,Juice,Beverage,2,384,768,South
1736,2023-01-23,Pizza,Food,1,385,385,East
1737,2023-01-23,Juice,Beverage,4,118,472,South
1738,2023-01-23,Burger,Food,2,356,712,West
1739,2023-01-23,Burger,Food,2,470,940,East
1740,2023-01-23,Pasta,Food,3,293,879,South
1741,2023-01-23,Coke,Beverage,2,212,424,West
1742,2023-01-23,Sandwich,Food,2,321,642,South
1743,2023-01-23,Fries,Food,2,418,836,North
1744,2023-01-23,Burger,Food,4,484,1936,West
1745,2023-01-23,Fries,Food,4,154,616,South
1746,2023-01-24,Juice,Beverage,3,387,1161,East
1747,2023-01-24,Juice,Beverage,2,465,930,South
1748,2023-01-24,Pasta,Food,2,479,958,East
1749,2023-01-24,Burger,Food,1,186,186,North
1750,2023-01-24,Juice,Beverage,3,387,1161,East
1751,2023-01-24,Juice,Beverage,2,490,980,East
1752,2023-01-24,Burger,Food,1,107,107,East
1753,2023-01-24,Pizza,Food,1,412,412,West
1754,2023-01-24,Pasta,Food,3,422,1266,East
1755,2023-01-24,Pizza,Food,4,354,1416,East
1756,2023-01-24,Sandwich,Food,1,427,427,West
1757,2023-01-24,Pepsi,Beverage,2,348,696,North
1758,2023-01-24,Coke,Beverage,3,328,984,South
1759,2023-01-24,Pasta,Food,3,150,450,South
1760,2023-01-24,Pasta,Food,1,191,191,North
1761,2023-01-24,Pepsi,Beverage,3,363,1089,West
1762,2023-01-24,Pasta,Food,2,390,780,East
1763,2023-01-24,Fries,Food,4,187,748,East
1764,2023-01-24,Fries,Food,2,387,774,West
1765,2023-01-24,Pasta,Food,4,401,1604,North
1766,2023-01-24,Pizza,Food,3,499,1497,North
1767,2023-01-24,Pepsi,Beverage,4,264,1056,East
1768,2023-01-24,Sandwich,Food,2,497,994,North
1769,2023-01-24,Pepsi,Beverage,3,410,1230,West
1770,2023-01-24,Pizza,Food,4,106,424,North
1771,2023-01-24,Burger,Food,2,362,724,West
1772,2023-01-25,Pizza,Food,3,184,552,West
1773,2023-01-25,Pepsi,Beverage,3,211,633,East
1774,2023-01-25,Pepsi,Beverage,1,135,135,South
1775,2023-01-25,Fries,Food,1,287,287,North
1776,2023-01-25,Pizza,Food,2,101,202,South
1777,2023-01-25,Burger,Food,1,402,402,East
1778,2023-01-25,Coke,Beverage,1,110,110,North
1779,2023-01-25,Burger,Food,2,485,970,East
1780,2023-01-25,Juice,Beverage,3,218,654,South
1781,2023-01-25,Pepsi,Beverage,4,119,476,North
1782,2023-01-25,Pasta,Food,1,392,392,West
1783,2023-01-25,Coke,Beverage,2,355,710,South
1784,2023-01-25,Burger,Food,2,492,984,South
1785,2023-01-25,Pepsi,Beverage,2,152,304,South
1786,2023-01-25,Pizza,Food,4,454,1816,North
1787,2023-01-25,Pasta,Food,4,441,1764,South
1788,2023-01-25,Pepsi,Beverage,4,379,1516,East
1789,2023-01-25,Sandwich,Food,1,301,301,South
1790,2023-01-25,Pasta,Food,2,219,438,West
1791,2023-01-25,Juice,Beverage,3,314,942,East
1792,2023-01-26,Burger,Food,2,214,428,West
1793,2023-01-26,Pepsi,Beverage,1,113,113,North
1794,2023-01-26,Pizza,Food,1,139,139,South
1795,2023-01-26,Pizza,Food,2,336,672,North
1796,2023-01-26,Coke,Beverage,1,458,458,East
1797,2023-01-26,Pasta,Food,1,345,345,East
1798,2023-01-26,Pepsi,Beverage,2,334,668,North
1799,2023-01-26,Burger,Food,2,103,206,West
1800,2023-01-26,Fries,Food,2,128,256,East
1801,2023-01-26,Pizza,Food,1,197,197,East
1802,2023-01-26,Fries,Food,3,392,1176,East
1803,2023-01-26,Pasta,Food,3,425,1275,West
1804,2023-01-26,Pasta,Food,2,227,454,West
1805,2023-01-26,Pizza,Food,1,141,141,North
1806,2023-01-26,Pepsi,Beverage,4,140,560,East
1807,2023-01-26,Sandwich,Food,2,133,266,East
1808,2023-01-26,Sandwich,Food,1,264,264,East
1809,2023-01-26,Sandwich,Food,1,477,477,East
1810,2023-01-26,Juice,Beverage,4,186,744,North
1811,2023-01-26,Fries,Food,1,461,461,North
1812,2023-01-26,Juice,Beverage,2,126,252,South
1813,2023-01-26,Pepsi,Beverage,1,386,386,North
1814,2023-01-26,Sandwich,Food,2,318,636,South
1815,2023-01-26,Pizza,Food,4,197,788,West
1816,2023-01-26,Pasta,Food,4,336,1344,West
1817,2023-01-26,Pepsi,Beverage,1,408,408,West
1818,2023-01-26,Burger,Food,3,493,1479,East
1819,2023-01-26,Pepsi,Beverage,1,289,289,East
1820,2023-01-26,Burger,Food,2,145,290,South
1821,2023-01-26,Pepsi,Beverage,4,229,916,East
1822,2023-01-26,Juice,Beverage,4,409,1636,North
1823,2023-01-26,Juice,Beverage,3,292,876,East
1824,2023-01-26,Juice,Beverage,3,280,840,North
1825,2023-01-26,Pasta,Food,4,470,1880,West
1826,2023-01-26,Coke,Beverage,2,128,256,West
1827,2023-01-26,Burger,Food,1,366,366,South
1828,2023-01-27,Pepsi,Beverage,3,263,789,East
1829,2023-01-27,Pizza,Food,1,286,286,West
1830,2023-01-27,Fries,Food,3,331,993,West
1831,2023-01-27,Juice,Beverage,3,409,1227,South
1832,2023-01-27,Burger,Food,2,154,308,West
1833,2023-01-27,Fries,Food,3,251,753,South
1834,2023-01-27,Sandwich,Food,2,168,336,North
1835,2023-01-27,Pasta,Food,4,388,1552,West
1836,2023-01-27,Juice,Beverage,2,135,270,North
1837,2023-01-27,Juice,Beverage,3,247,741,South
1838,2023-01-27,Sandwich,Food,3,326,978,South
1839,2023-01-27,Pizza,Food,4,436,1744,West
1840,2023-01-27,Sandwich,Food,2,464,928,East
1841,2023-01-27,Sandwich,Food,3,300,900,West
1842,2023-01-27,Coke,Beverage,2,172,344,West
1843,2023-01-27,Sandwich,Food,1,395,395,West
1844,2023-01-27,Pepsi,Beverage,1,228,228,West
1845,2023-01-27,Juice,Beverage,1,160,160,North
1846,2023-01-27,Pasta,Food,3,203,609,South
1847,2023-01-27,Pasta,Food,2,124,248,East
1848,2023-01-27,Juice,Beverage,3,390,1170,South
1849,2023-01-27,Pizza,Food,3,328,984,North
1850,2023-01-27,Coke,Beverage,4,271,1084,South
1851,2023-01-27,Pepsi,Beverage,3,201,603,East
1852,2023-01-27,Coke,Beverage,2,111,222,South
1853,2023-01-27,Pepsi,Beverage,3,200,600,South
1854,2023-01-27,Burger,Food,4,404,1616,North
1855,2023-01-28,Pepsi,Beverage,1,429,429,South
1856,2023-01-28,Juice,Beverage,1,410,410,South
1857,2023-01-28,Coke,Beverage,1,402,402,South
1858,2023-01-28,Sandwich,Food,4,417,1668,North
1859,2023-01-28,Juice,Beverage,4,315,1260,West
1860,2023-01-28,Fries,Food,3,363,1089,West
1861,2023-01-28,Pepsi,Beverage,3,248,744,South
1862,2023-01-28,Coke,Beverage,1,314,314,South
1863,2023-01-28,Sandwich,Food,1,473,473,East
1864,2023-01-28,Fries,Food,4,297,1188,East
1865,2023-01-28,Juice,Beverage,4,124,496,South
1866,2023-01-28,Coke,Beverage,2,188,376,North
1867,2023-01-28,Pasta,Food,4,242,968,West
1868,2023-01-28,Fries,Food,3,464,1392,South
1869,2023-01-28,Coke,Beverage,2,146,292,North
1870,2023-01-28,Juice,Beverage,4,365,1460,East
1871,2023-01-28,Burger,Food,4,298,1192,South
1872,2023-01-28,Pasta,Food,1,381,381,South
1873,2023-01-28,Pepsi,Beverage,1,185,185,East
1874,2023-01-28,Sandwich,Food,2,490,980,East
1875,2023-01-28,Fries,Food,2,434,868,South
1876,2023-01-28,Sandwich,Food,1,106,106,South
1877,2023-01-28,Burger,Food,1,470,470,East
1878,2023-01-28,Fries,Food,4,427,1708,South
1879,2023-01-28,Fries,Food,2,414,828,South
1880,2023-01-28,Fries,Food,3,181,543,East
1881,2023-01-28,Coke,Beverage,3,471,1413,West
1882,2023-01-28,Fries,Food,3,202,606,South
1883,2023-01-28,Burger,Food,1,113,113,West
1884,2023-01-28,Sandwich,Food,3,251,753,North
1885,2023-01-28,Juice,Beverage,3,207,621,South
1886,2023-01-28,Sandwich,Food,4,400,1600,South
1887,2023-01-28,Burger,Food,2,230,460,West
1888,2023-01-28,Juice,Beverage,1,270,270,North
1889,2023-01-28,Sandwich,Food,4,282,1128,North
1890,2023-01-28,Fries,Food,3,463,1389,North
1891,2023-01-28,Pasta,Food,3,114,342,East
1892,2023-01-28,Burger,Food,4,103,412,South
1893,2023-01-28,Fries,Food,1,496,496,North
1894,2023-01-28,Juice,Beverage,2,260,520,East
1895,2023-01-28,Burger,Food,4,207,828,North
1896,2023-01-28,Pasta,Food,2,410,820,North
1897,2023-01-28,Pizza,Food,3,269,807,East
1898,2023-01-28,Juice,Beverage,2,350,700,South
1899,2023-01-28,Pepsi,Beverage,3,368,1104,West
1900,2023-01-28,Coke,Beverage,1,373,373,South
1901,2023-01-28,Pizza,Food,4,195,780,East
1902,2023-01-28,Sandwich,Food,3,478,1434,North
1903,2023-01-29,Burger,Food,2,128,256,West
1904,2023-01-29,Pepsi,Beverage,2,417,834,West
1905,2023-01-29,Pepsi,Beverage,1,335,335,South
1906,2023-01-29,Sandwich,Food,1,371,371,West
1907,2023-01-29,Fries,Food,4,335,1340,West
1908,2023-01-29,Pizza,Food,3,476,1428,West
1909,2023-01-29,Pasta,Food,2,458,916,South
1910,2023-01-29,Juice,Beverage,4,488,1952,South
1911,2023-01-29,Sandwich,Food,1,276,276,South
1912,2023-01-29,Pasta,Food,3,241,723,East
1913,2023-01-29,Burger,Food,4,257,1028,West
1914,2023-01-29,Sandwich,Food,2,423,846,East
1915,2023-01-29,Coke,Beverage,2,392,784,South
1916,2023-01-29,Burger,Food,1,292,292,East
1917,2023-01-29,Fries,Food,1,172,172,West
1918,2023-01-29,Sandwich,Food,3,404,1212,East
1919,2023-01-29,Coke,Beverage,1,443,443,South
1920,2023-01-29,Pizza,Food,4,239,956,West
1921,2023-01-29,Pasta,Food,3,392,1176,East
1922,2023-01-29,Pizza,Food,1,479,479,South
1923,2023-01-29,Burger,Food,2,394,788,South
1924,2023-01-29,Pepsi,Beverage,4,418,1672,West
1925,2023-01-29,Sandwich,Food,2,443,886,North
1926,2023-01-29,Coke,Beverage,3,161,483,East
1927,2023-01-29,Coke,Beverage,1,325,325,South
1928,2023-01-29,Juice,Beverage,1,298,298,East
1929,2023-01-30,Pizza,Food,4,158,632,South
1930,2023-01-30,Juice,Beverage,4,247,988,East
1931,2023-01-30,Sandwich,Food,1,162,162,East
1932,2023-01-30,Pizza,Food,2,472,944,North
1933,2023-01-30,Pepsi,Beverage,3,465,1395,South
1934,2023-01-30,Coke,Beverage,2,206,412,North
1935,2023-01-30,Juice,Beverage,2,412,824,North
1936,2023-01-30,Pizza,Food,2,340,680,South
1937,2023-01-30,Coke,Beverage,2,358,716,North
1938,2023-01-30,Pasta,Food,4,361,1444,East
1939,2023-01-30,Pizza,Food,1,360,360,South
1940,2023-01-30,Fries,Food,2,146,292,West
1941,2023-01-30,Pepsi,Beverage,3,276,828,West
1942,2023-01-30,Sandwich,Food,1,198,198,West
1943,2023-01-30,Juice,Beverage,4,477,1908,East
1944,2023-01-30,Sandwich,Food,1,160,160,South
1945,2023-01-30,Pizza,Food,3,277,831,North
1946,2023-01-30,Fries,Food,2,161,322,South
1947,2023-01-30,Pepsi,Beverage,1,315,315,South
1948,2023-01-30,Pepsi,Beverage,3,259,777,South
1949,2023-01-30,Pizza,Food,3,368,1104,East
1950,2023-01-30,Pizza,Food,4,480,1920,North
1951,2023-01-30,Pizza,Food,3,188,564,West
1952,2023-01-30,Pizza,Food,1,167,167,West
1953,2023-01-30,Burger,Food,2,456,912,East
1954,2023-01-30,Juice,Beverage,2,366,732,North
1955,2023-01-30,Fries,Food,1,422,422,East
1956,2023-01-30,Burger,Food,3,128,384,East
1957,2023-01-30,Coke,Beverage,1,294,294,East
1958,2023-01-30,Pasta,Food,1,325,325,North
1959,2023-01-30,Pepsi,Beverage,4,269,1076,South
1960,2023-01-30,Fries,Food,1,139,139,North
1961,2023-01-30,Coke,Beverage,1,360,360,South
1962,2023-01-30,Juice,Beverage,3,325,975,South
1963,2023-01-30,Pasta,Food,4,223,892,West
1964,2023-01-30,Juice,Beverage,3,137,411,South
1965,2023-01-30,Pizza,Food,4,350,1400,East
1966,2023-01-30,Juice,Beverage,1,275,275,South
1967,2023-01-30,Sandwich,Food,2,136,272,West
1968,2023-01-31,Pasta,Food,4,383,1532,West
1969,2023-01-31,Sandwich,Food,1,180,180,South
1970,2023-01-31,Coke,Beverage,2,139,278,East
1971,2023-01-31,Burger,Food,1,323,323,West
1972,2023-01-31,Sandwich,Food,2,448,896,North
1973,2023-01-31,Pasta,Food,3,285,855,East
1974,2023-01-31,Juice,Beverage,3,155,465,South
1975,2023-01-31,Fries,Food,4,453,1812,West
1976,2023-01-31,Pasta,Food,4,446,1784,South
1977,2023-01-31,Juice,Beverage,1,336,336,North
1978,2023-01-31,Pasta,Food,1,361,361,North
1979,2023-01-31,Pepsi,Beverage,4,246,984,North
1980,2023-01-31,Burger,Food,4,267,1068,North
1981,2023-01-31,Sandwich,Food,4,452,1808,West
1982,2023-01-31,Sandwich,Food,3,158,474,South
1983,2023-01-31,Coke,Beverage,4,268,1072,North
1984,2023-01-31,Coke,Beverage,1,462,462,South
1985,2023-01-31,Fries,Food,1,444,444,North
1986,2023-01-31,Juice,Beverage,1,269,269,East
1987,2023-01-31,Coke,Beverage,4,290,1160,West
1988,2023-01-31,Sandwich,Food,3,287,861,West
1989,2023-01-31,Juice,Beverage,3,232,696,East
1990,2023-01-31,Burger,Food,3,144,432,South
1991,2023-01-31,Coke,Beverage,2,348,696,South
1992,2023-01-31,Coke,Beverage,3,130,390,East
1993,2023-01-31,Sandwich,Food,3,493,1479,South
1994,2023-01-31,Pizza,Food,4,462,1848,North
1995,2023-01-31,Pasta,Food,1,257,257,East
1996,2023-01-31,Coke,Beverage,3,181,543,East
1997,2023-01-31,Pasta,Food,4,357,1428,South
1998,2023-01-31,Pasta,Food,2,176,352,West
1999,2023-01-31,Sandwich,Food,1,111,111,East
2000,2023-01-31,Pizza,Food,3,323,969,West
2001,2023-01-31,Coke,Beverage,1,145,145,West
2002,2023-01-31,Sandwich,Food,3,212,636,East
2003,2023-01-31,Burger,Food,1,116,116,East
2004,2023-01-31,Fries,Food,4,322,1288,North
2005,2023-01-31,Burger,Food,2,287,574,South
